image_id,name,RA [deg],DEC [deg],type,grading,grading_group,label,cutout_url,file_path,download_status,http_status,width,height,error
confident_0011,022511-045433,36.296,-4.9093,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=36.296&dec=-4.9093&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0011.jpg,already_downloaded,,,,
confident_0012,DESI-175.0410+22.8792,175.041,22.8792,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=175.041&dec=22.8792&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0012.jpg,already_downloaded,,,,
confident_0013,DESJ0232-0323,38.20774,-3.39054,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=38.20774&dec=-3.39054&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0013.jpg,already_downloaded,,,,
confident_0014,J0059-0019 | 1382,14.98946,-0.33142,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=14.98946&dec=-0.33142&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0014.jpg,already_downloaded,,,,
confident_0015,SDSSJ0904+1512,136.01744,15.21507,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=136.01744&dec=15.21507&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0015.jpg,already_downloaded,,,,
confident_0016,4096338,359.72246,-3.3852,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=359.72246&dec=-3.3852&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0016.jpg,already_downloaded,,,,
confident_0017,J1347+0541 | 538,206.91912,5.6878,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=206.91912&dec=5.6878&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0017.jpg,already_downloaded,,,,
confident_0018,AGEL 123809+150151,9.537083333,0.030888889,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=9.537083333&dec=0.030888889&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0018.jpg,already_downloaded,,,,
confident_0019,15540713,50.68433,-13.52693,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=50.68433&dec=-13.52693&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0019.jpg,already_downloaded,,,,
confident_0020,SDSSJ0832+0404,128.06667,4.06811,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=128.06667&dec=4.06811&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0020.jpg,already_downloaded,,,,
confident_0021,APM08279+5255,127.923789,52.75489,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=127.923789&dec=52.75489&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0021.jpg,already_downloaded,,,,
confident_0022,SDSSJ1011+0143,152.87083,1.72314,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=152.87083&dec=1.72314&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0022.jpg,already_downloaded,,,,
confident_0023,SDSSJ1330+3800,202.53058,38.012,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=202.53058&dec=38.012&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0023.jpg,already_downloaded,,,,
confident_0024,DESI-009.5202-45.3543 | 3914043 | DES J003804-452115,9.52014,-45.35432,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=9.52014&dec=-45.35432&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0024.jpg,already_downloaded,,,,
confident_0025,10190754,142.23979,17.14694,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=142.23979&dec=17.14694&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0025.jpg,already_downloaded,,,,
confident_0026,1505748,30.39254,-60.61121,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=30.39254&dec=-60.61121&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0026.jpg,already_downloaded,,,,
confident_0027,J1015+2127 | 859,153.90496,21.45643,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=153.90496&dec=21.45643&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0027.jpg,already_downloaded,,,,
confident_0028,837 | J0923+3206,140.99254,32.11575,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=140.99254&dec=32.11575&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0028.jpg,already_downloaded,,,,
confident_0029,021206-075528,33.0273,-7.9245,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=33.0273&dec=-7.9245&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0029.jpg,already_downloaded,,,,
confident_0030,4749602,188.68675,23.01442,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=188.68675&dec=23.01442&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0030.jpg,already_downloaded,,,,
confident_0031,DESI-087.2007-42.2151 | 39058887 | DES J054848-421254,87.20067,-42.2151,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=87.20067&dec=-42.2151&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0031.jpg,already_downloaded,,,,
confident_0032,DELJ092837-202955,142.15692,-20.49879,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=142.15692&dec=-20.49879&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0032.jpg,already_downloaded,,,,
confident_0033,82,149.629167,1.725556,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=149.629167&dec=1.725556&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0033.jpg,already_downloaded,,,,
confident_0034,PSS2322+1944,350.52985,19.73972,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=350.52985&dec=19.73972&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0034.jpg,already_downloaded,,,,
confident_0035,DESJ0248-0216 | DESI-042.0371-02.2771,42.03594,-2.27706,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=42.03594&dec=-2.27706&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0035.jpg,already_downloaded,,,,
confident_0036,AGEL 014327-085021,10.86208333,-8.83925,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=10.86208333&dec=-8.83925&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0036.jpg,already_downloaded,,,,
confident_0037,DESJ0245-0556,41.356506,-5.9499,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=41.356506&dec=-5.9499&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0037.jpg,already_downloaded,,,,
confident_0038,SDSSJ0822+1828,125.61446,18.48217,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=125.61446&dec=18.48217&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0038.jpg,already_downloaded,,,,
confident_0039,1129 | J1002+4745,150.52715,47.76409,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=150.52715&dec=47.76409&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0039.jpg,already_downloaded,,,,
confident_0040,DESJ0450-5715,72.5367,-57.25556,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=72.5367&dec=-57.25556&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0040.jpg,already_downloaded,,,,
confident_0041,1863810,248.463,17.18178,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=248.463&dec=17.18178&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0041.jpg,already_downloaded,,,,
confident_0042,DESI-264.5487+14.9566 | 3887464,264.54875,14.95664,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=264.54875&dec=14.95664&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0042.jpg,already_downloaded,,,,
confident_0043,DESJ0337-3152,54.32183,-31.87043,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=54.32183&dec=-31.87043&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0043.jpg,already_downloaded,,,,
confident_0044,145236-002142,223.152765,-0.361678,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=223.152765&dec=-0.361678&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0044.jpg,already_downloaded,,,,
confident_0045,AGEL 133041+044015,7.669166667,0.670694444,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=7.669166667&dec=0.670694444&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0045.jpg,already_downloaded,,,,
confident_0046,SDSSJ1128+2402,172.07704,24.03817,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=172.07704&dec=24.03817&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0046.jpg,already_downloaded,,,,
confident_0047,J0823+2135 | 344,125.87817,21.58669,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=125.87817&dec=21.58669&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0047.jpg,already_downloaded,,,,
confident_0048,DESJ0241-4115,40.27731,-41.25195,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=40.27731&dec=-41.25195&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0048.jpg,already_downloaded,,,,
confident_0049,DESI-027.8231-35.7416,27.82308,-35.7416,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=27.82308&dec=-35.7416&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0049.jpg,already_downloaded,,,,
confident_0050,SPT0459-59,74.80142,-58.29439,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=74.80142&dec=-58.29439&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0050.jpg,already_downloaded,,,,
confident_0051,SCSO J231455-555308 | 580499 | DESI-348.7317-55.8859,348.73044,-55.88574,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=348.73044&dec=-55.88574&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0051.jpg,already_downloaded,,,,
confident_0052,CFHTLS-CL-J095945+023627,149.93792,2.60756,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=149.93792&dec=2.60756&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0052.jpg,already_downloaded,,,,
confident_0053,ULASJ0743+2457,115.96921,24.96211,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=115.96921&dec=24.96211&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0053.jpg,already_downloaded,,,,
confident_0054,DESI-202.6690+04.6707 | AGEL 133041+044015,202.66908,4.6707,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=202.66908&dec=4.6707&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0054.jpg,already_downloaded,,,,
confident_0055,CFHTLS-CL-J022720-041116,36.83458,-4.18797,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=36.83458&dec=-4.18797&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0055.jpg,already_downloaded,,,,
confident_0056,27101413,356.93658,-11.34586,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=356.93658&dec=-11.34586&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0056.jpg,already_downloaded,,,,
confident_0057,DESI-032.9976-59.9403 | 1850949 | DESI-033.0009-59.9385 | DES J021159-595624,32.99761,-59.94028,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=32.99761&dec=-59.94028&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0057.jpg,already_downloaded,,,,
confident_0058,HSTJ12531-2914,193.275,-29.24167,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=193.275&dec=-29.24167&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0058.jpg,already_downloaded,,,,
confident_0059,DESI-346.7668-13.3744,346.76679,-13.3744,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=346.76679&dec=-13.3744&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0059.jpg,already_downloaded,,,,
confident_0060,SDSSJ0157-0056 | J0157-0056 | J0157-0056 | - | SDSSJ0157-0056,29.4955,-0.94058,galaxy,confident,confident,1,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=29.4955&dec=-0.94058&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0060.jpg,already_downloaded,,,,
